rut,fecha,bloque,area,disponible
9.100.036-9,2025-10-09,NOCHE,Cardiologia,True
9.100.036-9,2025-10-10,MANANA,Oncologia,False
9.100.036-9,2025-10-10,TARDE,Quirurgico,False
9.100.036-9,2025-10-10,NOCHE,Urgencias,False
9.100.036-9,2025-10-11,MANANA,SalaMedica,True
9.100.036-9,2025-10-11,TARDE,UCI,True
9.100.036-9,2025-10-11,NOCHE,UCI,False
9.100.036-9,2025-10-12,MANANA,Hospitalizacion,True
9.100.036-9,2025-10-12,TARDE,Pediatria,True
9.100.036-9,2025-10-12,NOCHE,Psiquiatria,True
9.100.037-7,2025-09-29,MANANA,Cardiologia,True
9.100.037-7,2025-09-29,TARDE,Cardiologia,True
9.100.037-7,2025-09-29,NOCHE,Psiquiatria,True
9.100.037-7,2025-09-30,MANANA,Urgencias,False
9.100.037-7,2025-09-30,TARDE,Psiquiatria,True
9.100.037-7,2025-09-30,NOCHE,Pediatria,True
9.100.037-7,2025-10-01,MANANA,Neonatologia,True
9.100.037-7,2025-10-01,TARDE,UCI,True
9.100.037-7,2025-10-01,NOCHE,Psiquiatria,False
9.100.037-7,2025-10-02,MANANA,Psiquiatria,True
9.100.037-7,2025-10-02,TARDE,SalaMedica,False
9.100.037-7,2025-10-02,NOCHE,Recuperacion,False
9.100.037-7,2025-10-03,MANANA,SalaMedica,True
9.100.037-7,2025-10-03,TARDE,Urgencias,True
9.100.037-7,2025-10-03,NOCHE,Psiquiatria,False
9.100.037-7,2025-10-04,MANANA,Dialisis,True
9.100.037-7,2025-10-04,TARDE,Quirurgico,False
9.100.037-7,2025-10-04,NOCHE,Cardiologia,True
9.100.037-7,2025-10-05,MANANA,Neonatologia,True
9.100.037-7,2025-10-05,TARDE,Hospitalizacion,True
9.100.037-7,2025-10-05,NOCHE,Geriatria,True
9.100.037-7,2025-10-06,MANANA,Infectologia,True
9.100.037-7,2025-10-06,TARDE,Infectologia,True
9.100.037-7,2025-10-06,NOCHE,Oncologia,False
9.100.037-7,2025-10-07,MANANA,SalaMedica,True
9.100.037-7,2025-10-07,TARDE,Geriatria,True
9.100.037-7,2025-10-07,NOCHE,Oncologia,True
9.100.037-7,2025-10-08,MANANA,Neonatologia,True
9.100.037-7,2025-10-08,TARDE,UCI,True
9.100.037-7,2025-10-08,NOCHE,SalaMedica,True
9.100.037-7,2025-10-09,MANANA,Geriatria,True
9.100.037-7,2025-10-09,TARDE,Cardiologia,True
9.100.037-7,2025-10-09,NOCHE,Urgencias,True
9.100.037-7,2025-10-10,MANANA,UCI,True
9.100.037-7,2025-10-10,TARDE,Cardiologia,False
9.100.037-7,2025-10-10,NOCHE,Recuperacion,False
9.100.037-7,2025-10-11,MANANA,UCI,True
9.100.037-7,2025-10-11,TARDE,Quirurgico,True
9.100.037-7,2025-10-11,NOCHE,Traumatologia,True
9.100.037-7,2025-10-12,MANANA,Quirurgico,True
9.100.037-7,2025-10-12,TARDE,Recuperacion,False
9.100.037-7,2025-10-12,NOCHE,Neonatologia,False
9.100.038-5,2025-09-29,MANANA,SalaMedica,True
9.100.038-5,2025-09-29,TARDE,Quirurgico,True
9.100.038-5,2025-09-29,NOCHE,SalaMedica,False
9.100.038-5,2025-09-30,MANANA,UCI,True
9.100.038-5,2025-09-30,TARDE,Dialisis,True
9.100.038-5,2025-09-30,NOCHE,Urgencias,False
9.100.038-5,2025-10-01,MANANA,Psiquiatria,False
9.100.038-5,2025-10-01,TARDE,Recuperacion,False
9.100.038-5,2025-10-01,NOCHE,Oncologia,False
9.100.038-5,2025-10-02,MANANA,Urgencias,True
9.100.038-5,2025-10-02,TARDE,Urgencias,True
9.100.038-5,2025-10-02,NOCHE,Pediatria,True
9.100.038-5,2025-10-03,MANANA,Urgencias,True
9.100.038-5,2025-10-03,TARDE,Psiquiatria,False
9.100.038-5,2025-10-03,NOCHE,Traumatologia,True
9.100.038-5,2025-10-04,MANANA,UCI,True
9.100.038-5,2025-10-04,TARDE,Urgencias,False
9.100.038-5,2025-10-04,NOCHE,Pediatria,True
9.100.038-5,2025-10-05,MANANA,UCI,True
9.100.038-5,2025-10-05,TARDE,Traumatologia,True
9.100.038-5,2025-10-05,NOCHE,Pediatria,True
9.100.038-5,2025-10-06,MANANA,Oncologia,True
9.100.038-5,2025-10-06,TARDE,Urgencias,False
9.100.038-5,2025-10-06,NOCHE,Cardiologia,False
9.100.038-5,2025-10-07,MANANA,Oncologia,True
9.100.038-5,2025-10-07,TARDE,Dialisis,True
9.100.038-5,2025-10-07,NOCHE,Psiquiatria,True
9.100.038-5,2025-10-08,MANANA,Dialisis,True
9.100.038-5,2025-10-08,TARDE,Recuperacion,True
9.100.038-5,2025-10-08,NOCHE,Traumatologia,True
9.100.038-5,2025-10-09,MANANA,Infectologia,True
9.100.038-5,2025-10-09,TARDE,Quirurgico,True
9.100.038-5,2025-10-09,NOCHE,Psiquiatria,True
9.100.038-5,2025-10-10,MANANA,Oncologia,False
9.100.038-5,2025-10-10,TARDE,Urgencias,True
9.100.038-5,2025-10-10,NOCHE,Oncologia,True
9.100.038-5,2025-10-11,MANANA,Recuperacion,True
9.100.038-5,2025-10-11,TARDE,Traumatologia,True
9.100.038-5,2025-10-11,NOCHE,Infectologia,False
9.100.038-5,2025-10-12,MANANA,Pediatria,True
9.100.038-5,2025-10-12,TARDE,Psiquiatria,True
9.100.038-5,2025-10-12,NOCHE,Recuperacion,False
9.100.039-3,2025-09-29,MANANA,Recuperacion,True
9.100.039-3,2025-09-29,TARDE,Quirurgico,False
9.100.039-3,2025-09-29,NOCHE,Oncologia,True
9.100.039-3,2025-09-30,MANANA,Recuperacion,False
9.100.039-3,2025-09-30,TARDE,Traumatologia,True
9.100.039-3,2025-09-30,NOCHE,Quirurgico,False
9.100.039-3,2025-10-01,MANANA,Hospitalizacion,True
9.100.039-3,2025-10-01,TARDE,UCI,False
9.100.039-3,2025-10-01,NOCHE,Quirurgico,True
9.100.039-3,2025-10-02,MANANA,SalaMedica,True
9.100.039-3,2025-10-02,TARDE,Cardiologia,True
9.100.039-3,2025-10-02,NOCHE,Quirurgico,False
9.100.039-3,2025-10-03,MANANA,Oncologia,False
9.100.039-3,2025-10-03,TARDE,Dialisis,True
9.100.039-3,2025-10-03,NOCHE,Pediatria,True
9.100.039-3,2025-10-04,MANANA,Quirurgico,True
9.100.039-3,2025-10-04,TARDE,Quirurgico,True
9.100.039-3,2025-10-04,NOCHE,Psiquiatria,False
9.100.039-3,2025-10-05,MANANA,Geriatria,True
9.100.039-3,2025-10-05,TARDE,Urgencias,True
9.100.039-3,2025-10-05,NOCHE,Oncologia,True
9.100.039-3,2025-10-06,MANANA,Recuperacion,False
9.100.039-3,2025-10-06,TARDE,Dialisis,True
9.100.039-3,2025-10-06,NOCHE,Geriatria,False
9.100.039-3,2025-10-07,MANANA,Geriatria,False
9.100.039-3,2025-10-07,TARDE,Geriatria,True
9.100.039-3,2025-10-07,NOCHE,Urgencias,False
9.100.039-3,2025-10-08,MANANA,Infectologia,False
9.100.039-3,2025-10-08,TARDE,Urgencias,True
9.100.039-3,2025-10-08,NOCHE,Hospitalizacion,False
9.100.039-3,2025-10-09,MANANA,Hospitalizacion,False
9.100.039-3,2025-10-09,TARDE,Cardiologia,True
9.100.039-3,2025-10-09,NOCHE,Hospitalizacion,False
9.100.039-3,2025-10-10,MANANA,Infectologia,True
9.100.039-3,2025-10-10,TARDE,Traumatologia,False
9.100.039-3,2025-10-10,NOCHE,Pediatria,True
9.100.039-3,2025-10-11,MANANA,Neonatologia,True
9.100.039-3,2025-10-11,TARDE,Urgencias,True
9.100.039-3,2025-10-11,NOCHE,SalaMedica,True
9.100.039-3,2025-10-12,MANANA,Urgencias,True
9.100.039-3,2025-10-12,TARDE,Infectologia,True
9.100.039-3,2025-10-12,NOCHE,Recuperacion,False
9.100.040-7,2025-09-29,MANANA,Recuperacion,True
9.100.040-7,2025-09-29,TARDE,Infectologia,True
9.100.040-7,2025-09-29,NOCHE,SalaMedica,False
9.100.040-7,2025-09-30,MANANA,Neonatologia,True
9.100.040-7,2025-09-30,TARDE,Urgencias,True
9.100.040-7,2025-09-30,NOCHE,Pediatria,False
9.100.040-7,2025-10-01,MANANA,Neonatologia,True
9.100.040-7,2025-10-01,TARDE,Geriatria,False
9.100.040-7,2025-10-01,NOCHE,Geriatria,True
9.100.040-7,2025-10-02,MANANA,UCI,True
9.100.040-7,2025-10-02,TARDE,Quirurgico,True
9.100.040-7,2025-10-02,NOCHE,UCI,True
9.100.040-7,2025-10-03,MANANA,UCI,False
9.100.040-7,2025-10-03,TARDE,Pediatria,True
9.100.040-7,2025-10-03,NOCHE,UCI,False
9.100.040-7,2025-10-04,MANANA,Neonatologia,False
9.100.040-7,2025-10-04,TARDE,Hospitalizacion,True
9.100.040-7,2025-10-04,NOCHE,Hospitalizacion,False
9.100.040-7,2025-10-05,MANANA,Recuperacion,False
9.100.040-7,2025-10-05,TARDE,Pediatria,True
9.100.040-7,2025-10-05,NOCHE,UCI,True
9.100.040-7,2025-10-06,MANANA,SalaMedica,True
9.100.040-7,2025-10-06,TARDE,Psiquiatria,False
9.100.040-7,2025-10-06,NOCHE,Recuperacion,False
9.100.040-7,2025-10-07,MANANA,Pediatria,True
9.100.040-7,2025-10-07,TARDE,Oncologia,True
9.100.040-7,2025-10-07,NOCHE,UCI,True
9.100.040-7,2025-10-08,MANANA,Geriatria,True
9.100.040-7,2025-10-08,TARDE,Quirurgico,True
9.100.040-7,2025-10-08,NOCHE,Pediatria,True
9.100.040-7,2025-10-09,MANANA,Geriatria,True
9.100.040-7,2025-10-09,TARDE,Geriatria,True
9.100.040-7,2025-10-09,NOCHE,Recuperacion,False
9.100.040-7,2025-10-10,MANANA,Cardiologia,True
9.100.040-7,2025-10-10,TARDE,Recuperacion,True
9.100.040-7,2025-10-10,NOCHE,Dialisis,False
9.100.040-7,2025-10-11,MANANA,Geriatria,True
9.100.040-7,2025-10-11,TARDE,Infectologia,True
9.100.040-7,2025-10-11,NOCHE,Pediatria,False
9.100.040-7,2025-10-12,MANANA,Hospitalizacion,False
9.100.040-7,2025-10-12,TARDE,Quirurgico,True
9.100.040-7,2025-10-12,NOCHE,Pediatria,False
9.100.041-5,2025-09-29,MANANA,SalaMedica,True
9.100.041-5,2025-09-29,TARDE,Geriatria,False
9.100.041-5,2025-09-29,NOCHE,Cardiologia,True
9.100.041-5,2025-09-30,MANANA,Traumatologia,True
9.100.041-5,2025-09-30,TARDE,Infectologia,True
9.100.041-5,2025-09-30,NOCHE,SalaMedica,True
9.100.041-5,2025-10-01,MANANA,Dialisis,True
9.100.041-5,2025-10-01,TARDE,Infectologia,True
9.100.041-5,2025-10-01,NOCHE,Pediatria,True
9.100.041-5,2025-10-02,MANANA,Infectologia,True
9.100.041-5,2025-10-02,TARDE,Urgencias,False
9.100.041-5,2025-10-02,NOCHE,Oncologia,False
9.100.041-5,2025-10-03,MANANA,Recuperacion,True
9.100.041-5,2025-10-03,TARDE,UCI,False
9.100.041-5,2025-10-03,NOCHE,Cardiologia,False
9.100.041-5,2025-10-04,MANANA,Recuperacion,False
9.100.041-5,2025-10-04,TARDE,SalaMedica,True
9.100.041-5,2025-10-04,NOCHE,Traumatologia,True
9.100.041-5,2025-10-05,MANANA,Urgencias,True
9.100.041-5,2025-10-05,TARDE,Neonatologia,False
9.100.041-5,2025-10-05,NOCHE,Cardiologia,False
9.100.041-5,2025-10-06,MANANA,Quirurgico,True
9.100.041-5,2025-10-06,TARDE,UCI,True
9.100.041-5,2025-10-06,NOCHE,UCI,False
9.100.041-5,2025-10-07,MANANA,Hospitalizacion,False
9.100.041-5,2025-10-07,TARDE,Cardiologia,True
9.100.041-5,2025-10-07,NOCHE,Hospitalizacion,False
9.100.041-5,2025-10-08,MANANA,Urgencias,False
9.100.041-5,2025-10-08,TARDE,Neonatologia,False
9.100.041-5,2025-10-08,NOCHE,SalaMedica,True
9.100.041-5,2025-10-09,MANANA,Hospitalizacion,True
9.100.041-5,2025-10-09,TARDE,SalaMedica,True
9.100.041-5,2025-10-09,NOCHE,Recuperacion,True
9.100.041-5,2025-10-10,MANANA,Quirurgico,True
9.100.041-5,2025-10-10,TARDE,SalaMedica,False
9.100.041-5,2025-10-10,NOCHE,Recuperacion,False
9.100.041-5,2025-10-11,MANANA,UCI,True
9.100.041-5,2025-10-11,TARDE,UCI,True
9.100.041-5,2025-10-11,NOCHE,Pediatria,True
9.100.041-5,2025-10-12,MANANA,Neonatologia,True
9.100.041-5,2025-10-12,TARDE,Urgencias,True
9.100.041-5,2025-10-12,NOCHE,SalaMedica,False
9.100.042-3,2025-09-29,MANANA,SalaMedica,True
9.100.042-3,2025-09-29,TARDE,Neonatologia,False
9.100.042-3,2025-09-29,NOCHE,Neonatologia,True
9.100.042-3,2025-09-30,MANANA,Pediatria,True
9.100.042-3,2025-09-30,TARDE,Pediatria,True
9.100.042-3,2025-09-30,NOCHE,Infectologia,True
9.100.042-3,2025-10-01,MANANA,Urgencias,False
9.100.042-3,2025-10-01,TARDE,Urgencias,True
9.100.042-3,2025-10-01,NOCHE,Hospitalizacion,True
9.100.042-3,2025-10-02,MANANA,UCI,True
9.100.042-3,2025-10-02,TARDE,Neonatologia,True
9.100.042-3,2025-10-02,NOCHE,Recuperacion,True
9.100.042-3,2025-10-03,MANANA,Cardiologia,True
9.100.042-3,2025-10-03,TARDE,Urgencias,True
9.100.042-3,2025-10-03,NOCHE,Pediatria,True
9.100.042-3,2025-10-04,MANANA,UCI,True
9.100.042-3,2025-10-04,TARDE,Neonatologia,False
9.100.042-3,2025-10-04,NOCHE,UCI,True
9.100.042-3,2025-10-05,MANANA,Traumatologia,False
9.100.042-3,2025-10-05,TARDE,Dialisis,True
9.100.042-3,2025-10-05,NOCHE,Geriatria,False
9.100.042-3,2025-10-06,MANANA,Neonatologia,True
9.100.042-3,2025-10-06,TARDE,Recuperacion,False
9.100.042-3,2025-10-06,NOCHE,Hospitalizacion,True
9.100.042-3,2025-10-07,MANANA,Urgencias,True
9.100.042-3,2025-10-07,TARDE,Psiquiatria,True
9.100.042-3,2025-10-07,NOCHE,Oncologia,False
9.100.042-3,2025-10-08,MANANA,Quirurgico,False
9.100.042-3,2025-10-08,TARDE,Oncologia,True
9.100.042-3,2025-10-08,NOCHE,Oncologia,False
9.100.042-3,2025-10-09,MANANA,Urgencias,True
9.100.042-3,2025-10-09,TARDE,SalaMedica,True
9.100.042-3,2025-10-09,NOCHE,Dialisis,False
9.100.042-3,2025-10-10,MANANA,Traumatologia,True
9.100.042-3,2025-10-10,TARDE,Urgencias,True
9.100.042-3,2025-10-10,NOCHE,Quirurgico,False
9.100.042-3,2025-10-11,MANANA,Urgencias,True
9.100.042-3,2025-10-11,TARDE,Urgencias,True
9.100.042-3,2025-10-11,NOCHE,Pediatria,True
9.100.042-3,2025-10-12,MANANA,Recuperacion,True
9.100.042-3,2025-10-12,TARDE,Hospitalizacion,False
9.100.042-3,2025-10-12,NOCHE,Dialisis,True
9.100.043-1,2025-09-29,MANANA,Quirurgico,False
9.100.043-1,2025-09-29,TARDE,Quirurgico,True
9.100.043-1,2025-09-29,NOCHE,Dialisis,False
9.100.043-1,2025-09-30,MANANA,Recuperacion,True
9.100.043-1,2025-09-30,TARDE,Cardiologia,True
9.100.043-1,2025-09-30,NOCHE,Pediatria,False
9.100.043-1,2025-10-01,MANANA,Pediatria,True
9.100.043-1,2025-10-01,TARDE,UCI,False
9.100.043-1,2025-10-01,NOCHE,Recuperacion,False
9.100.043-1,2025-10-02,MANANA,Geriatria,True
9.100.043-1,2025-10-02,TARDE,Oncologia,True
9.100.043-1,2025-10-02,NOCHE,UCI,True
9.100.043-1,2025-10-03,MANANA,Hospitalizacion,True
9.100.043-1,2025-10-03,TARDE,Neonatologia,True
9.100.043-1,2025-10-03,NOCHE,Pediatria,False
9.100.043-1,2025-10-04,MANANA,Traumatologia,True
9.100.043-1,2025-10-04,TARDE,Geriatria,True
9.100.043-1,2025-10-04,NOCHE,Oncologia,True
9.100.043-1,2025-10-05,MANANA,Infectologia,False
9.100.043-1,2025-10-05,TARDE,Geriatria,True
9.100.043-1,2025-10-05,NOCHE,Recuperacion,True
9.100.043-1,2025-10-06,MANANA,UCI,True
9.100.043-1,2025-10-06,TARDE,Quirurgico,True
9.100.043-1,2025-10-06,NOCHE,Cardiologia,False
9.100.043-1,2025-10-07,MANANA,Dialisis,True
9.100.043-1,2025-10-07,TARDE,UCI,True
9.100.043-1,2025-10-07,NOCHE,Dialisis,True
9.100.043-1,2025-10-08,MANANA,Recuperacion,True
9.100.043-1,2025-10-08,TARDE,UCI,True
9.100.043-1,2025-10-08,NOCHE,Pediatria,True
9.100.043-1,2025-10-09,MANANA,Geriatria,True
9.100.043-1,2025-10-09,TARDE,Cardiologia,True
9.100.043-1,2025-10-09,NOCHE,Urgencias,True
9.100.043-1,2025-10-10,MANANA,Recuperacion,True
9.100.043-1,2025-10-10,TARDE,Geriatria,True
9.100.043-1,2025-10-10,NOCHE,Geriatria,True
9.100.043-1,2025-10-11,MANANA,Psiquiatria,True
9.100.043-1,2025-10-11,TARDE,Hospitalizacion,True
9.100.043-1,2025-10-11,NOCHE,UCI,True
9.100.043-1,2025-10-12,MANANA,Recuperacion,True
9.100.043-1,2025-10-12,TARDE,Geriatria,True
9.100.043-1,2025-10-12,NOCHE,Neonatologia,True
9.100.044-K,2025-09-29,MANANA,SalaMedica,True
9.100.044-K,2025-09-29,TARDE,Hospitalizacion,True
9.100.044-K,2025-09-29,NOCHE,Cardiologia,False
9.100.044-K,2025-09-30,MANANA,Neonatologia,False
9.100.044-K,2025-09-30,TARDE,SalaMedica,False
9.100.044-K,2025-09-30,NOCHE,Psiquiatria,True
9.100.044-K,2025-10-01,MANANA,Neonatologia,False
9.100.044-K,2025-10-01,TARDE,UCI,False
9.100.044-K,2025-10-01,NOCHE,Psiquiatria,False
9.100.044-K,2025-10-02,MANANA,SalaMedica,True
9.100.044-K,2025-10-02,TARDE,Quirurgico,True
9.100.044-K,2025-10-02,NOCHE,Oncologia,True
9.100.044-K,2025-10-03,MANANA,Quirurgico,False
9.100.044-K,2025-10-03,TARDE,Hospitalizacion,True
9.100.044-K,2025-10-03,NOCHE,Quirurgico,False
9.100.044-K,2025-10-04,MANANA,UCI,True
9.100.044-K,2025-10-04,TARDE,Urgencias,True
9.100.044-K,2025-10-04,NOCHE,Urgencias,False
9.100.044-K,2025-10-05,MANANA,Oncologia,True
9.100.044-K,2025-10-05,TARDE,Pediatria,True
9.100.044-K,2025-10-05,NOCHE,Infectologia,False
9.100.044-K,2025-10-06,MANANA,Geriatria,True
9.100.044-K,2025-10-06,TARDE,Hospitalizacion,False
9.100.044-K,2025-10-06,NOCHE,Geriatria,True
9.100.044-K,2025-10-07,MANANA,UCI,True
9.100.044-K,2025-10-07,TARDE,Cardiologia,True
9.100.044-K,2025-10-07,NOCHE,Quirurgico,False
9.100.044-K,2025-10-08,MANANA,Hospitalizacion,False
9.100.044-K,2025-10-08,TARDE,Quirurgico,True
9.100.044-K,2025-10-08,NOCHE,Pediatria,True
9.100.044-K,2025-10-09,MANANA,Urgencias,True
9.100.044-K,2025-10-09,TARDE,Oncologia,False
9.100.044-K,2025-10-09,NOCHE,Urgencias,False
9.100.044-K,2025-10-10,MANANA,Dialisis,True
9.100.044-K,2025-10-10,TARDE,Traumatologia,True
9.100.044-K,2025-10-10,NOCHE,Cardiologia,True
9.100.044-K,2025-10-11,MANANA,Urgencias,True
9.100.044-K,2025-10-11,TARDE,Dialisis,False
9.100.044-K,2025-10-11,NOCHE,Neonatologia,False
9.100.044-K,2025-10-12,MANANA,Psiquiatria,False
9.100.044-K,2025-10-12,TARDE,Geriatria,True
9.100.044-K,2025-10-12,NOCHE,Infectologia,False
9.100.045-8,2025-09-29,MANANA,Oncologia,True
9.100.045-8,2025-09-29,TARDE,UCI,False
9.100.045-8,2025-09-29,NOCHE,Recuperacion,True
9.100.045-8,2025-09-30,MANANA,Cardiologia,True
9.100.045-8,2025-09-30,TARDE,Urgencias,False
9.100.045-8,2025-09-30,NOCHE,Pediatria,True
9.100.045-8,2025-10-01,MANANA,Cardiologia,False
9.100.045-8,2025-10-01,TARDE,UCI,True
9.100.045-8,2025-10-01,NOCHE,Traumatologia,True
9.100.045-8,2025-10-02,MANANA,Urgencias,True
9.100.045-8,2025-10-02,TARDE,Neonatologia,False
9.100.045-8,2025-10-02,NOCHE,Recuperacion,False
9.100.045-8,2025-10-03,MANANA,Pediatria,False
9.100.045-8,2025-10-03,TARDE,Oncologia,True
9.100.045-8,2025-10-03,NOCHE,UCI,True
9.100.045-8,2025-10-04,MANANA,Geriatria,True
9.100.045-8,2025-10-04,TARDE,Urgencias,True
9.100.045-8,2025-10-04,NOCHE,Pediatria,False
9.100.045-8,2025-10-05,MANANA,Quirurgico,False
9.100.045-8,2025-10-05,TARDE,Geriatria,True
9.100.045-8,2025-10-05,NOCHE,Quirurgico,True
9.100.045-8,2025-10-06,MANANA,Recuperacion,True
9.100.045-8,2025-10-06,TARDE,Urgencias,True
9.100.045-8,2025-10-06,NOCHE,Oncologia,True
9.100.045-8,2025-10-07,MANANA,Recuperacion,True
9.100.045-8,2025-10-07,TARDE,Quirurgico,False
9.100.045-8,2025-10-07,NOCHE,Recuperacion,True
9.100.045-8,2025-10-08,MANANA,Traumatologia,True
9.100.045-8,2025-10-08,TARDE,Hospitalizacion,True
9.100.045-8,2025-10-08,NOCHE,SalaMedica,False
9.100.045-8,2025-10-09,MANANA,Dialisis,True
9.100.045-8,2025-10-09,TARDE,Traumatologia,True
9.100.045-8,2025-10-09,NOCHE,Urgencias,False
9.100.045-8,2025-10-10,MANANA,SalaMedica,True
9.100.045-8,2025-10-10,TARDE,Psiquiatria,True
9.100.045-8,2025-10-10,NOCHE,Quirurgico,True
9.100.045-8,2025-10-11,MANANA,Infectologia,False
9.100.045-8,2025-10-11,TARDE,Cardiologia,True
9.100.045-8,2025-10-11,NOCHE,Quirurgico,False
9.100.045-8,2025-10-12,MANANA,Oncologia,False
9.100.045-8,2025-10-12,TARDE,Geriatria,True
9.100.045-8,2025-10-12,NOCHE,Quirurgico,True
9.100.046-6,2025-09-29,MANANA,UCI,True
9.100.046-6,2025-09-29,TARDE,Oncologia,True
9.100.046-6,2025-09-29,NOCHE,Infectologia,True
9.100.046-6,2025-09-30,MANANA,Oncologia,True
9.100.046-6,2025-09-30,TARDE,Urgencias,False
9.100.046-6,2025-09-30,NOCHE,UCI,True
9.100.046-6,2025-10-01,MANANA,Urgencias,False
9.100.046-6,2025-10-01,TARDE,Dialisis,True
9.100.046-6,2025-10-01,NOCHE,Traumatologia,False
9.100.046-6,2025-10-02,MANANA,SalaMedica,True
9.100.046-6,2025-10-02,TARDE,Hospitalizacion,False
9.100.046-6,2025-10-02,NOCHE,SalaMedica,False
9.100.046-6,2025-10-03,MANANA,Infectologia,True
9.100.046-6,2025-10-03,TARDE,Geriatria,True
9.100.046-6,2025-10-03,NOCHE,Psiquiatria,True
9.100.046-6,2025-10-04,MANANA,Geriatria,False
9.100.046-6,2025-10-04,TARDE,Urgencias,False
9.100.046-6,2025-10-04,NOCHE,Dialisis,False
9.100.046-6,2025-10-05,MANANA,Oncologia,True
9.100.046-6,2025-10-05,TARDE,Hospitalizacion,True
9.100.046-6,2025-10-05,NOCHE,Recuperacion,True
9.100.046-6,2025-10-06,MANANA,Dialisis,True
9.100.046-6,2025-10-06,TARDE,Dialisis,True
9.100.046-6,2025-10-06,NOCHE,UCI,True
9.100.046-6,2025-10-07,MANANA,UCI,False
9.100.046-6,2025-10-07,TARDE,SalaMedica,True
9.100.046-6,2025-10-07,NOCHE,Psiquiatria,True
9.100.046-6,2025-10-08,MANANA,Psiquiatria,False
9.100.046-6,2025-10-08,TARDE,SalaMedica,True
9.100.046-6,2025-10-08,NOCHE,Geriatria,True
9.100.046-6,2025-10-09,MANANA,SalaMedica,True
9.100.046-6,2025-10-09,TARDE,Cardiologia,True
9.100.046-6,2025-10-09,NOCHE,Psiquiatria,True
9.100.046-6,2025-10-10,MANANA,SalaMedica,True
9.100.046-6,2025-10-10,TARDE,Cardiologia,True
9.100.046-6,2025-10-10,NOCHE,Neonatologia,True
9.100.046-6,2025-10-11,MANANA,Oncologia,True
9.100.046-6,2025-10-11,TARDE,Urgencias,True
9.100.046-6,2025-10-11,NOCHE,Geriatria,False
9.100.046-6,2025-10-12,MANANA,UCI,True
9.100.046-6,2025-10-12,TARDE,UCI,True
9.100.046-6,2025-10-12,NOCHE,Infectologia,False
9.100.047-4,2025-09-29,MANANA,Urgencias,True
9.100.047-4,2025-09-29,TARDE,UCI,False
9.100.047-4,2025-09-29,NOCHE,SalaMedica,True
9.100.047-4,2025-09-30,MANANA,Pediatria,False
9.100.047-4,2025-09-30,TARDE,Hospitalizacion,True
9.100.047-4,2025-09-30,NOCHE,UCI,True
9.100.047-4,2025-10-01,MANANA,Cardiologia,True
9.100.047-4,2025-10-01,TARDE,UCI,True
9.100.047-4,2025-10-01,NOCHE,UCI,False
9.100.047-4,2025-10-02,MANANA,Neonatologia,True
9.100.047-4,2025-10-02,TARDE,Dialisis,True
9.100.047-4,2025-10-02,NOCHE,SalaMedica,True
9.100.047-4,2025-10-03,MANANA,Neonatologia,True
9.100.047-4,2025-10-03,TARDE,Neonatologia,False
9.100.047-4,2025-10-03,NOCHE,Quirurgico,True
9.100.047-4,2025-10-04,MANANA,UCI,True
9.100.047-4,2025-10-04,TARDE,Recuperacion,False
9.100.047-4,2025-10-04,NOCHE,Pediatria,True
9.100.047-4,2025-10-05,MANANA,Recuperacion,False
9.100.047-4,2025-10-05,TARDE,UCI,True
9.100.047-4,2025-10-05,NOCHE,Neonatologia,False
9.100.047-4,2025-10-06,MANANA,UCI,True
9.100.047-4,2025-10-06,TARDE,Geriatria,True
9.100.047-4,2025-10-06,NOCHE,Traumatologia,True
9.100.047-4,2025-10-07,MANANA,Quirurgico,True
9.100.047-4,2025-10-07,TARDE,Traumatologia,True
9.100.047-4,2025-10-07,NOCHE,Dialisis,False
9.100.047-4,2025-10-08,MANANA,Geriatria,True
9.100.047-4,2025-10-08,TARDE,Urgencias,True
9.100.047-4,2025-10-08,NOCHE,Quirurgico,True
9.100.047-4,2025-10-09,MANANA,Psiquiatria,True
9.100.047-4,2025-10-09,TARDE,UCI,True
9.100.047-4,2025-10-09,NOCHE,Psiquiatria,True
9.100.047-4,2025-10-10,MANANA,Infectologia,True
9.100.047-4,2025-10-10,TARDE,Hospitalizacion,False
9.100.047-4,2025-10-10,NOCHE,Pediatria,True
9.100.047-4,2025-10-11,MANANA,Oncologia,True
9.100.047-4,2025-10-11,TARDE,Cardiologia,False
9.100.047-4,2025-10-11,NOCHE,Infectologia,False
9.100.047-4,2025-10-12,MANANA,Oncologia,True
9.100.047-4,2025-10-12,TARDE,Psiquiatria,True
9.100.047-4,2025-10-12,NOCHE,Infectologia,True
9.100.048-2,2025-09-29,MANANA,UCI,False
9.100.048-2,2025-09-29,TARDE,Urgencias,False
9.100.048-2,2025-09-29,NOCHE,SalaMedica,False
9.100.048-2,2025-09-30,MANANA,Psiquiatria,True
9.100.048-2,2025-09-30,TARDE,Recuperacion,True
9.100.048-2,2025-09-30,NOCHE,Oncologia,False
9.100.048-2,2025-10-01,MANANA,Oncologia,True
9.100.048-2,2025-10-01,TARDE,Quirurgico,True
9.100.048-2,2025-10-01,NOCHE,Recuperacion,True
9.100.048-2,2025-10-02,MANANA,SalaMedica,True
9.100.048-2,2025-10-02,TARDE,Geriatria,True
9.100.048-2,2025-10-02,NOCHE,Geriatria,True
9.100.048-2,2025-10-03,MANANA,Recuperacion,True
